path,class_id,conf,x_min,y_min,x_max,y_max
/kaggle/temp/sagittal_all_images/1038453736___2377168492___10.png,9,8.68134e-05,291.0,0.0,443.0,194.0
/kaggle/temp/sagittal_all_images/1038453736___2377168492___10.png,4,7.6461715e-05,107.0,206.99999999999997,138.0,239.0
/kaggle/temp/sagittal_all_images/1038453736___2377168492___10.png,7,6.417562e-05,206.99999999999997,252.0,244.0,286.0
/kaggle/temp/sagittal_all_images/1038453736___2377168492___10.png,6,5.6863908e-05,136.0,246.0,153.0,266.0
/kaggle/temp/sagittal_all_images/1038453736___2377168492___10.png,6,5.43261775e-05,128.0,260.0,149.0,282.0
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,1,0.8066444993019104,295.0000047683716,152.49444246292114,328.0111074447632,186.50555610656738
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,5,0.7975038290023804,270.5066919326782,278.5066843032837,304.4933319091797,313.49334716796875
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,7,0.797012984752655,270.5075263977051,340.5226230621338,303.9999723434448,374.5075464248657
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,3,0.7896955013275146,277.99999713897705,214.00001049041748,311.4964723587036,247.99296855926514
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,9,0.777957022190094,291.4709806442261,391.471004486084,325.9999990463257,425.52900314331055
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,2,0.7212045788764954,165.9975290298462,202.9975175857544,199.50125217437744,237.0000123977661
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,0,0.6989206671714783,182.9999804496765,125.50846338272095,216.9830560684204,159.99999046325684
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,4,0.6897993087768555,156.96738958358765,280.4510831832886,190.99998474121094,315.4837131500244
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,6,0.6820124387741089,158.50560665130615,371.49438858032227,194.0000057220459,407.4944019317627
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,8,0.678778350353241,208.98256301879883,448.982572555542,242.9999828338623,482.5087547302246
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,6,0.003108976176008582,155.51785230636597,333.99999141693115,183.03571939468384,361.17260456085205
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,6,0.0014093250501900911,168.9610481262207,363.9220952987671,203.07791233062744,399.0779161453247
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,8,0.001056893146596849,189.96154069900513,446.2067127227783,232.22596645355225,488.22593688964844
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,4,0.00042466490413062274,137.90069818496704,278.90069484710693,176.20092630386353,317.2009229660034
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,6,0.00040671785245649517,146.99586629867554,364.42739963531494,182.57261514663696,402.2904396057129
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,7,0.0003474193,235.0,341.0,298.0,382.0
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,6,0.000337908131768927,155.78384399414062,340.45941829681396,186.62164211273193,370.9188938140869
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,6,0.0003037119167856872,163.0000114440918,326.1979579925537,192.80208349227905,353.99999618530273
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,4,0.00024552783,160.0,298.0,192.0,329.0
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,6,0.0002362891100347042,161.9180679321289,354.50167655944824,195.9999918937683,389.41638469696045
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,4,0.00015429845,170.0,318.0,199.0,345.0
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,8,8.936882e-05,143.0,42.0,194.0,99.0
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,4,8.687092e-05,168.0,276.0,202.0,311.0
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,6,6.5380425e-05,148.0,327.0,178.0,355.0
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,5,5.3305385e-05,225.99999999999997,276.0,294.0,318.0
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,5,5.103477e-05,265.0,322.0,296.0,349.0
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,6,5.0225608e-05,169.0,346.0,199.0,376.0
/kaggle/temp/sagittal_all_images/1038453736___3170465859___10.png,6,5.004743e-05,168.0,378.0,234.0,457.0
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,9,0.8073782324790955,242.5049066543579,377.00982093811035,279.49509620666504,412.9901885986328
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,3,0.8009907603263855,249.00104999542236,230.00104427337646,284.49950218200684,265.49949645996094
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,5,0.7921803593635559,232.99999237060547,288.5073184967041,266.98529720306396,322.4926471710205
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,1,0.7821754217147827,268.49002838134766,168.00000667572021,303.5099506378174,203.50995063781738
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,7,0.7705709338188171,227.48878002166748,341.48876667022705,261.5112066268921,375.0
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,6,0.7458781003952026,133.01162719726562,354.5058250427246,165.9999966621399,388.98839950561523
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,4,0.7316829562187195,135.0000023841858,276.49128437042236,169.0000057220459,309.99999046325684
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,8,0.7097480297088623,162.48658895492554,433.99996757507324,195.99997997283936,468.0089473724365
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,0,0.7075304388999939,181.00000619888306,149.00000095367432,214.5097255706787,182.50970840454102
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,2,0.7018557786941528,156.98137283325195,206.98137283325195,190.99998474121094,241.5092945098877
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,8,0.00077638715,144.0,430.99999999999994,181.0,468.0
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,2,0.000230192485,146.0,200.0,184.0,238.0
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,6,7.767399e-05,146.0,329.0,173.0,355.0
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,4,7.5864305e-05,145.0,268.0,182.0,305.0
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,0,7.317846e-05,196.0,105.0,229.99999999999997,140.0
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,1,6.680908e-05,241.0,166.0,297.0,204.99999999999997
/kaggle/temp/sagittal_all_images/1051657831___4252227511___10.png,0,6.0617735e-05,161.0,130.0,206.0,178.0
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,9,0.7994534969329834,241.00000858306885,379.00829315185547,277.9917240142822,415.4958724975586
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,3,0.7858966588973999,246.4935302734375,231.99999332427979,281.49352073669434,266.4935111999512
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,5,0.7845945954322815,233.00001621246338,290.4991388320923,267.49913692474365,324.99828338623047
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,7,0.757914662361145,225.49920082092285,342.5008296966553,260.4992151260376,377.0000219345093
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,1,0.7313575148582458,268.51723194122314,171.48276567459106,302.03444957733154,205.51722049713135
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,6,0.7289573550224304,129.49674129486084,355.49020767211914,164.5032525062561,391.5032625198364
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,4,0.7216491103172302,131.49347305297852,276.9869565963745,165.9999966621399,311.48040294647217
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,0,0.7028709650039673,178.99999618530273,150.48673152923584,212.51325607299805,183.99999141693115
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,2,0.6955380439758301,152.97797918319702,209.48901176452637,187.0000123977661,243.5110092163086
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,8,0.6885694861412048,160.47455072402954,435.9830379486084,195.4915165901184,471.00000381469727
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,7,0.012800047174096107,233.99999141693115,333.91923904418945,267.9192543029785,367.00000762939453
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,8,0.0036739305,146.0,433.0,181.0,468.0
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,6,0.0003539753,117.0,359.0,150.0,394.0
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,0,0.00030337629141286016,193.42825412750244,104.39265966415405,229.32147979736328,140.6429409980774
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,0,0.00018804798310156912,159.36869382858276,141.38195514678955,198.98674488067627,181.98673725128174
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,2,0.0001600940158823505,136.66296005249023,199.99443292617798,174.66853857040405,238.66853713989258
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,1,6.967095e-05,256.0,190.0,297.0,227.99999999999997
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,4,6.4993985e-05,115.99999999999999,272.0,152.0,309.0
/kaggle/temp/sagittal_all_images/1051657831___707792207___10.png,4,6.4247315e-05,133.0,304.0,162.0,333.0
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,3,0.8211299777030945,222.00000286102295,156.00000619888306,247.00000286102295,182.00000524520874
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,7,0.8158769607543945,222.00000286102295,246.48616313934326,248.51384162902832,273.00000190734863
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,5,0.8009470105171204,217.00000762939453,200.0,243.4969186782837,226.49691104888916
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,1,0.7910479307174683,229.48973178863525,105.48973083496094,255.00001907348633,131.51026964187622
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,9,0.789955735206604,233.99999141693115,283.99999141693115,260.5207920074463,309.99999046325684
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,6,0.7639830708503723,136.48263216018677,262.9652500152588,164.03472423553467,291.00000858306885
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,4,0.7220707535743713,130.50451278686523,201.99999809265137,156.99999332427979,228.99999618530273
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,2,0.7207466959953308,132.99999237060547,148.50462675094604,158.99999141693115,175.49535036087036
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,0,0.7161418199539185,141.50075912475586,98.50074648857117,167.5007462501526,124.50075149536133
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,8,0.6987818479537964,158.52234363555908,327.0148992538452,185.5074405670166,354.5074462890625
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,9,0.0007452662,241.0,305.0,263.0,329.0
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,2,0.00061464075,173.0,154.0,193.0,174.0
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,8,0.00036228442331776023,143.8385248184204,323.51558208465576,179.03114557266235,358.70821475982666
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,6,0.00030471180798485875,126.48833990097046,262.4650478363037,155.50388097763062,291.9766902923584
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,6,0.00026491955,140.0,256.0,164.0,280.0
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,8,0.0002086354,159.0,316.0,183.0,340.0
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,8,0.00017370727437082678,158.35669040679932,336.9999885559082,184.64330434799194,365.3566598892212
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,0,0.0001537961,130.0,90.0,160.0,121.0
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,1,0.000125053775,304.0,118.0,332.0,146.0
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,6,0.000104753205,119.0,257.0,149.0,288.0
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,4,8.851442e-05,138.0,198.0,166.0,227.99999999999997
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,4,8.3109575e-05,163.0,200.99999999999997,187.0,224.00000000000003
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,0,7.9741105e-05,172.0,130.0,195.0,151.0
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,4,7.550723e-05,136.0,231.99999999999997,159.0,254.99999999999997
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,2,7.090284e-05,160.0,180.0,179.0,200.99999999999997
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,2,6.51413e-05,178.0,155.0,206.99999999999997,176.0
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,6,6.5060755e-05,121.0,238.0,145.0,261.0
/kaggle/temp/sagittal_all_images/105895264___1073066831___12.png,0,6.3482205e-05,0.0,17.0,144.0,86.0
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,7,0.7788965702056885,220.51026821136475,246.5308427810669,247.5102663040161,273.53084087371826
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,3,0.7740438580513,220.49620151519775,154.99999523162842,246.00000381469727,180.49618005752563
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,9,0.7623982429504395,233.51664543151855,283.03327560424805,260.5166435241699,310.0332736968994
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,1,0.7594300508499146,225.49238204956055,105.9999942779541,251.50761604309082,131.99999332427979
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,5,0.7370941042900085,217.49484539031982,200.0,243.00000667572021,225.5051612854004
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,6,0.7312440872192383,136.48009300231934,263.4800910949707,164.03980255126953,291.5198802947998
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,0,0.7240095734596252,140.97998142242432,99.48998093605042,166.48998260498047,125.97997188568115
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,4,0.71770840883255,130.00000715255737,203.4963846206665,155.9999942779541,230.00001907348633
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,8,0.7068449258804321,158.54358673095703,327.02906131744385,185.51453351974487,354.5145273208618
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,2,0.7046802043914795,131.99999332427979,150.0,158.49398374557495,177.49398946762085
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,6,0.00072408535,127.0,268.0,154.0,295.0
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,8,0.00046258309157565236,145.218825340271,324.6100425720215,177.42221355438232,357.7092170715332
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,8,0.0004156707,159.0,316.0,183.0,340.0
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,2,0.00038081812,164.0,154.0,188.0,175.0
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,1,0.0003267005,180.0,104.0,246.0,137.0
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,9,0.000320266175,242.0,304.0,266.0,329.0
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,4,0.0003181635,138.0,200.0,164.0,227.0
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,5,0.00025966235,217.0,214.0,242.0,240.0
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,6,0.0002414789,140.0,256.0,164.0,280.0
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,2,0.00024127637152560055,120.04532814025879,147.99998998641968,149.99998807907104,178.65155935287476
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,1,0.0002337128,97.0,11.0,112.00000000000001,28.999999999999996
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,8,0.0001562804,100.0,39.0,119.0,64.0
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,6,0.00015150993,119.0,257.0,149.0,289.0
/kaggle/temp/sagittal_all_images/105895264___3528018752___12.png,7,0.000142976975,229.0,245.00000000000003,259.0,275.0
